candidate_id,kepid,y,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_snr,local_half_window
K01403.01,9214942,1,CONFIRMED,18.75470238,141.7172,3.0331,995.3,,0.026954129338264465
K02169.01,9006186,1,CONFIRMED,5.45298742,134.15183,2.1328,86.0,,0.06518750637769699
K02941.01,9532424,0,FALSE POSITIVE,4.30908594,134.70804,1.52,160.8,,0.058790504932403564
K04151.01,5217574,0,FALSE POSITIVE,0.89486317,132.21767,2.657,172.0,,0.25
K00791.01,12644822,1,CONFIRMED,12.611904345,180.892284,5.1497,6105.6,,0.06805343180894852
K03338.02,8263752,0,FALSE POSITIVE,10.9938087,138.80624,5.0403,1456.9,,0.0764111876487732
K03103.01,11237332,0,FALSE POSITIVE,19.3073774,139.1411,3.437,31.7,,0.0296691432595253
K00467.01,9583881,1,CONFIRMED,18.00932214,182.441015,4.9611,3004.4,,0.04591233283281326
K04256.01,5817613,0,FALSE POSITIVE,4.2058608,132.2913,7.39,182.0,,0.25
K00822.01,5077629,0,FALSE POSITIVE,7.91936937,172.181092,3.3148,15148.1,,0.06976144760847092
K00707.01,9458613,1,CONFIRMED,21.77568158,189.63828,7.9588,797.9,,0.06091504544019699
K00955.01,9825625,1,CONFIRMED,7.03902016,175.73059,3.8633,529.8,,0.09147343039512634
K06016.01,5795648,0,FALSE POSITIVE,4.553370029,135.433898,3.2209,23692.1,,0.11789436638355255
K00853.01,6428700,1,CONFIRMED,8.20396958,169.69138,2.9667,1024.4,,0.06026960536837578
K07614.01,10471345,0,FALSE POSITIVE,0.9337473,132.4461,3.446,64.6,,0.25
K03241.01,9532117,0,FALSE POSITIVE,8.21429932,135.00609,3.099,70.7,,0.06287815421819687
K07722.01,5273713,0,FALSE POSITIVE,1.337561836,132.14597,1.575,41.0,,0.19625261425971985
K01931.01,10978763,1,CONFIRMED,4.97760447,134.67304,2.5719,287.3,,0.08611571788787842
K00584.03,9146018,1,CONFIRMED,6.47027706,136.50567,3.343,116.9,,0.08611171692609787
K02522.01,9177629,1,CONFIRMED,5.60402307,133.82508,1.0273,224.9,,0.03055245615541935
K00440.01,2438264,1,CONFIRMED,15.90688891,177.9305,3.9879,924.7,,0.041783783584833145
K00182.01,5376836,0,FALSE POSITIVE,3.479425638,136.797172,3.4479,19550.0,,0.16515657305717468
K08064.01,11724094,0,FALSE POSITIVE,1.47623061,131.603,2.032,39.1,,0.22941312193870544
K06504.01,5036538,0,FALSE POSITIVE,1.061008464,132.5213941,2.8029,408767.0,,0.25
K00394.01,4159347,0,FALSE POSITIVE,12.28351275,174.36652,3.634,597.8,,0.049307286739349365
K00070.01,6850504,1,CONFIRMED,10.854095934,138.608031,3.7768,1034.4,,0.05799346789717674
K02003.01,9851271,0,FALSE POSITIVE,8.48031229,135.85319,7.105,351.1,,0.13963715732097626
K07103.01,8878681,0,FALSE POSITIVE,2.496328637,132.2054088,2.73115,20527.0,,0.182344451546669
K01060.02,5880320,1,CONFIRMED,4.75796103,137.69636,4.66,124.5,,0.16323518753051758
K00993.01,1718189,1,CONFIRMED,21.85362905,144.32031,3.439,355.6,,0.026227528229355812
K03673.01,11455484,0,FALSE POSITIVE,6.142812722,135.16085,6.0751,96593.0,,0.16482949256896973
K03982.01,5303557,0,FALSE POSITIVE,2.399081606,133.06425,4.384,6071.6,,0.25
K06311.01,3230227,0,FALSE POSITIVE,7.047106212,132.75015,3.16223,69626.0,,0.07478790730237961
K00654.02,5941160,1,CONFIRMED,10.22215697,135.89017,1.1939,238.2,,0.019465886056423187
K06636.01,5952309,0,FALSE POSITIVE,0.905678252,132.19647,1.249,70.4,,0.22984616458415985
K01569.01,8009350,1,CONFIRMED,13.75207851,143.03241,2.8831,1215.6,,0.03494138643145561
K01294.01,10549562,0,FALSE POSITIVE,9.08937826,139.08364,6.255,779.8,,0.11469431221485138
K00251.02,10489206,1,CONFIRMED,5.77440326,132.96695,1.768,245.3,,0.05102980509400368
K01052.02,5956342,1,CONFIRMED,6.84619236,132.17265,3.529,246.8,,0.08591150492429733
K02477.01,6846911,1,CONFIRMED,14.02634692,135.17539,1.2808,403.6,,0.015218977816402912
K04628.01,7837733,0,FALSE POSITIVE,3.08723626,132.90519,2.615,101.9,,0.1411726474761963
K06843.01,7200225,0,FALSE POSITIVE,0.566780836,131.8749,4.937,60.9,,0.25
K02742.01,5980208,1,CONFIRMED,0.789160884,131.50545,0.9268,215.1,,0.19573533535003662
K00299.01,2692377,1,CONFIRMED,1.541676547,170.543719,1.9118,296.5,,0.20667976140975952
K00904.01,8150320,1,CONFIRMED,2.211116989,170.150139,1.6485,724.2,,0.12425846606492996
K06495.01,5024372,0,FALSE POSITIVE,0.561524348,131.79593,3.336,34.1,,0.25
K00730.04,10227020,1,CONFIRMED,7.38443269,137.47412,5.7351,349.8,,0.12944121658802032
K04052.01,9091755,0,FALSE POSITIVE,1.106529843,132.30528,6.258,319.5,,0.25
K01245.01,6693640,1,CONFIRMED,13.71938426,140.74483,5.5677,316.4,,0.06763787567615509
K06365.01,3838004,0,FALSE POSITIVE,2.344138713,131.57589,0.4495,110.8,,0.03195914253592491
K04056.01,4673628,1,CONFIRMED,3.951383138,132.06462,1.0582,405.7,,0.04463415965437889
K03078.01,8430964,1,CONFIRMED,2.98618134,133.46926,2.969,122.9,,0.16570773720741272
K01709.01,7768952,0,FALSE POSITIVE,22.4685309,148.4968,3.034,242.3,,0.02250555157661438
K01210.01,3962357,1,CONFIRMED,14.55387488,134.11669,6.973,319.7,,0.07985273003578186
K00171.02,7831264,1,CONFIRMED,13.07141889,144.44217,3.0946,251.1,,0.03945758938789368
K07806.01,7031726,0,FALSE POSITIVE,0.566793534,131.8368,4.714,92.4,,0.25
K07113.01,8953426,0,FALSE POSITIVE,2.665875491,131.6187983,7.59461,161389.0,,0.25
K06592.01,5529501,0,FALSE POSITIVE,1.51945182,132.5975,2.95,13.7,,0.25
K00282.01,5088536,1,CONFIRMED,27.50871575,182.103494,5.9291,639.2,,0.03592255339026451
K03565.01,9592575,0,FALSE POSITIVE,2.63757408,131.575561,5.9626,169658.0,,0.25
K07377.01,10816107,0,FALSE POSITIVE,2.161583501,131.80273,4.0537,50163.0,,0.25
K03461.01,2437112,0,FALSE POSITIVE,18.79852,138.02082,4.795,487.4,,0.042512211948633194
K06905.01,7691527,0,FALSE POSITIVE,4.800232532,135.7829072,3.57105,277001.0,,0.12398878484964371
K06838.01,7177892,0,FALSE POSITIVE,1.386249249,132.742206,2.99104,47187.6,,0.25
K04812.01,8043721,0,FALSE POSITIVE,0.77957913,131.7173,2.457,70.4,,0.25
K00339.01,10587105,1,CONFIRMED,1.980356674,170.139601,2.4743,271.9,,0.2082369029521942
K02956.01,8801316,1,CONFIRMED,3.93766786,135.27724,4.655,24.3,,0.19702863693237305
K02390.01,10289119,1,CONFIRMED,16.10474503,135.01186,5.712,124.1,,0.05911301448941231
K04204.01,10593535,1,CONFIRMED,20.9254083,134.8986,6.783,109.0,,0.054025229066610336
K02652.01,4346178,1,CONFIRMED,16.1289679,143.75518,6.271,389.0,,0.06480059027671814
K00137.02,8644288,1,CONFIRMED,14.85890852,128.154869,3.5252,3269.0,,0.039540812373161316
K00738.01,10358759,1,CONFIRMED,10.3392408,170.38549,3.075,1184.6,,0.04956843703985214
K03143.01,7336093,0,FALSE POSITIVE,4.4040248,134.00341,2.41,,,0.0912044495344162
K07310.01,10330495,0,FALSE POSITIVE,18.060078203,138.611105,11.5759,58975.4,,0.10682770609855652
K06400.01,4281895,0,FALSE POSITIVE,9.543584955,137.7738831,3.72007,68184.5,,0.06496632844209671
K03610.02,7212066,0,FALSE POSITIVE,1.92027188,132.5246606,2.65,,,0.23000214993953705
K07278.01,10031808,0,FALSE POSITIVE,8.589644815,132.0206787,9.49469,269518.0,,0.18422745168209076
K00302.01,3662838,1,CONFIRMED,24.85466504,173.99971,9.182,776.2,,0.06157127022743225
K04631.01,9602421,0,FALSE POSITIVE,3.55661906,133.4975,5.396,23.3,,0.25
K02202.01,4144576,1,CONFIRMED,0.813166357,131.82536,1.4122,173.5,,0.25
K03477.01,9226339,0,FALSE POSITIVE,21.4618453,132.2156,5.675,122.2,,0.04407045617699623
K03723.01,5471606,0,FALSE POSITIVE,0.962835804,132.198475,4.9844,14328.4,,0.25
K04471.01,8955709,0,FALSE POSITIVE,0.942997994,132.24469,1.1658,539.2,,0.2060449719429016
K00814.01,4476123,1,CONFIRMED,22.36646466,175.45862,5.228,986.8,,0.0389571338891983
K02220.03,6871071,1,CONFIRMED,1.897828815,132.6785,2.7114,132.4,,0.23811420798301697
K03365.01,11455428,1,CONFIRMED,22.1270885,144.93039,4.472,418.2,,0.033684201538562775
K03682.01,8621353,0,FALSE POSITIVE,11.344347453,138.811996,5.9738,258242.0,,0.08776471018791199
K06233.01,10989274,1,CONFIRMED,16.17803,132.326,5.18,449.0,,0.053364552557468414
K02844.01,4858610,0,FALSE POSITIVE,2.72288246,131.90948,2.408,152.6,,0.14739282429218292
K00085.03,5866724,1,CONFIRMED,8.13121389,137.99254,4.2386,111.8,,0.0868791937828064
K07155.02,9291368,0,FALSE POSITIVE,3.79654367,133.2353,11.4071,70781.0,,0.25
K00934.03,9334289,1,CONFIRMED,18.74649011,147.13074,3.895,796.8,,0.03462870419025421
K02781.01,8190354,0,FALSE POSITIVE,1.615758517,131.68535,1.734,41.7,,0.17886336147785187
K01567.03,5438099,1,CONFIRMED,17.32670445,360.5083,4.269,800.0,,0.04106378182768822
K06574.01,5388229,0,FALSE POSITIVE,0.61810542,131.74488,6.666,12264.0,,0.25
K06075.01,9966115,0,FALSE POSITIVE,8.947426242,132.0457395,4.89701,85995.2,,0.09121822565793991
K02852.01,6294819,1,CONFIRMED,0.675650404,131.68114,1.8261,200.7,,0.25
K06155.01,7129465,0,FALSE POSITIVE,2.745910734,133.1719105,4.02594,286812.0,,0.24435973167419434
K06060.01,8655458,0,FALSE POSITIVE,1.594162001,132.634679,5.4958,9876.3,,0.25
K02998.01,4175630,1,CONFIRMED,28.227413,141.49504,5.782,1113.4,,0.03413939103484154
K04881.02,8094120,0,FALSE POSITIVE,0.706423768,132.15228,1.0597,46.1,,0.25
K01542.01,8113154,0,FALSE POSITIVE,2.586878667,133.817008,6.1614,25480.0,,0.25
K02036.02,6382217,1,CONFIRMED,5.79529495,136.77974,2.272,334.3,,0.06534036248922348
K06493.01,5024126,0,FALSE POSITIVE,0.787122102,131.73687,3.0999,596.8,,0.25
K03758.01,7840035,0,FALSE POSITIVE,13.54208867,144.00206,4.9406,28869.0,,0.060805488377809525
K07590.01,8258103,0,FALSE POSITIVE,0.594003994,132.07059,5.557,25.4,,0.25
K00724.01,10005020,0,FALSE POSITIVE,6.97106919,174.70305,3.9125,452.8,,0.09354136884212494
K05012.01,3836522,0,FALSE POSITIVE,1.540393027,131.998449,1.75,526.2,,0.1893456131219864
K06613.01,5686974,0,FALSE POSITIVE,4.18224416,134.0885,6.209,57.2,,0.24743494391441345
K07655.01,3439126,0,FALSE POSITIVE,2.9761504,132.9276,6.079,259.5,,0.25
K07240.01,9852050,0,FALSE POSITIVE,0.94242156,132.1165604,1.89,,,0.25
K01835.01,9471268,1,CONFIRMED,4.580346161,134.0754,2.097,308.3,,0.07630427926778793
K04137.01,3542222,0,FALSE POSITIVE,0.504426087,131.894825,1.6276,614.5,,0.25
K00439.01,12470954,1,CONFIRMED,1.902208647,170.449657,2.19877,2343.5,,0.19265061616897583
K04252.01,10525049,1,CONFIRMED,15.5714121,136.58529,2.294,173.5,,0.024553542956709862
K01272.01,8552498,0,FALSE POSITIVE,0.530967162,133.849416,3.3659,244.9,,0.25
K01534.02,4741126,1,CONFIRMED,7.63846084,138.24557,3.957,71.7,,0.08633938431739807
K06327.01,3341934,0,FALSE POSITIVE,18.839487435,137.7695421,5.62797,182722.0,,0.04978877678513527
K01952.02,7747425,1,CONFIRMED,27.6666375,143.86343,6.315,324.0,,0.038042210042476654
K00132.01,8892910,0,FALSE POSITIVE,10.810132734,132.95157,4.4618,6165.2,,0.06879039853811264
K03702.01,2449090,0,FALSE POSITIVE,4.944046127,134.192012,4.50334,112503.0,,0.15181021392345428
K06406.01,4357985,0,FALSE POSITIVE,8.65298599,136.67132,1.549,313.8,,0.02983555756509304
K01082.01,10141900,1,CONFIRMED,6.50327035,135.26657,2.591,418.3,,0.06640248745679855
K00675.01,7385509,0,FALSE POSITIVE,1.655467295,169.54872,3.2424,1059.4,,0.25
K00678.02,7509886,1,CONFIRMED,4.13852825,132.01882,2.281,256.5,,0.09186035394668579
K03139.01,5640511,0,FALSE POSITIVE,0.63624396,131.968841,4.0,,,0.25
K02105.01,8165946,1,CONFIRMED,6.42199919,134.58037,2.6192,161.6,,0.06797467917203903
K01237.01,6531491,0,FALSE POSITIVE,14.32407216,364.39537,4.6577,2053.9,,0.05419431999325752
K02198.01,11075429,1,CONFIRMED,23.9210408,139.07872,5.174,158.3,,0.03604915738105774
K00610.01,5686174,1,CONFIRMED,14.28228147,180.84677,2.6588,983.2,,0.03102678805589676
K02303.02,4458082,1,CONFIRMED,8.93484887,133.39108,2.579,135.9,,0.048107508569955826
K01975.01,8543100,1,CONFIRMED,7.56052209,134.47889,3.8573,659.8,,0.08503160625696182
K02928.01,3230753,0,FALSE POSITIVE,17.7337356,143.9223,5.558,217.3,,0.05223565548658371
K01395.01,8935810,1,CONFIRMED,6.230335,181.29566,1.6493,1449.2,,0.04412015154957771
K06357.01,3764411,0,FALSE POSITIVE,4.4158933,132.9738,1.155,191.1,,0.04359253868460655
K01652.01,11391667,0,FALSE POSITIVE,1.083736642,134.1369208,1.57912,8930.8,,0.242851123213768
K02903.01,3657176,0,FALSE POSITIVE,17.4166143,141.10369,2.445,314.2,,0.02339719980955124
K02707.03,5480640,1,CONFIRMED,26.6757818,149.99527,2.696,474.8,,0.016844242811203003
K04355.02,4571004,0,FALSE POSITIVE,21.131609,139.7493,13.66,73.5,,0.10773749649524689
K04809.01,4548162,0,FALSE POSITIVE,10.0102876,131.8186,5.33,127.1,,0.08874204009771347
K00156.02,10925104,1,CONFIRMED,5.188563677,145.362252,2.3683,358.7,,0.07607436180114746
K02353.01,12505654,1,CONFIRMED,5.186737262,134.99509,0.8023,712.7,,0.02578049711883068
K02665.01,12110786,0,FALSE POSITIVE,1.112207126,131.8505,1.35,54.7,,0.20230044424533844
K06625.01,5771589,0,FALSE POSITIVE,10.738427243,139.893962,2.3544,1684.2,,0.036541663110256195
K02161.01,5467124,0,FALSE POSITIVE,2.84573962,134.27578,7.28,211.7,,0.25
K01833.02,11853878,1,CONFIRMED,7.68433346,133.36007,1.4346,1175.0,,0.031115256249904633
K04757.01,7435780,0,FALSE POSITIVE,0.933157032,132.35981,2.614,87.8,,0.25
K03226.01,5544450,0,FALSE POSITIVE,4.29388808,133.51002,3.618,110.6,,0.14043216407299042
K02837.01,11565924,1,CONFIRMED,13.32191461,142.7235,6.213,133.5,,0.07772906869649887
K06465.01,4863369,0,FALSE POSITIVE,4.24748886,132.0562,3.053,121.0,,0.1197962760925293
K01967.01,6205897,1,CONFIRMED,4.417692516,133.96139,2.323,279.2,,0.08764002472162247
K07813.01,7116519,0,FALSE POSITIVE,0.56676437,131.8708,2.326,76.5,,0.25
K00116.03,8395660,1,CONFIRMED,6.164876,135.63916,3.262,55.8,,0.08818776905536652
K05615.01,9108058,0,FALSE POSITIVE,2.17491508,131.93954,8.4418,635412.0,,0.25
K00094.04,6462863,1,CONFIRMED,3.743166733,131.61967,3.6888,126.3,,0.16424596309661865
K01505.01,9813499,1,CONFIRMED,5.03257009,137.32638,4.213,439.1,,0.13952447474002838
K03429.03,9230021,0,FALSE POSITIVE,26.936878,157.7573,4.969,246.9,,0.03074471652507782
K01628.02,6975129,1,CONFIRMED,1.772451066,132.08668,2.4592,79.2,,0.23124286532402039
K00024.01,4743513,0,FALSE POSITIVE,2.086075752,170.965627,2.2647,3657.8,,0.18093782663345337
K00594.01,10216045,0,FALSE POSITIVE,16.88954693,183.15557,3.41,,,0.033650003373622894
K01384.01,8971432,0,FALSE POSITIVE,0.6243875,133.0436541,1.92102,36854.7,,0.25
K00824.01,5164255,1,CONFIRMED,15.37562369,173.61402,3.3169,15337.0,,0.03595409542322159
K00108.01,4914423,1,CONFIRMED,15.96532718,142.178033,4.5837,482.2,,0.04785056784749031
K06213.01,9839081,0,FALSE POSITIVE,2.559236603,132.263863,1.6706,11273.0,,0.10879546403884888
K01432.03,11014932,1,CONFIRMED,2.92721119,133.82725,2.545,170.2,,0.1449047029018402
K01316.01,10794087,1,CONFIRMED,7.64970832,138.33113,6.625,55.4,,0.14434102177619934
K03552.01,6233466,0,FALSE POSITIVE,15.873380595,143.859941,8.0429,208362.0,,0.08444850891828537
K01235.01,6546528,0,FALSE POSITIVE,3.053563251,133.88354,3.2551,508.4,,0.17766675353050232
K04286.01,5024177,0,FALSE POSITIVE,0.787120016,131.73939,3.1648,265.5,,0.25
K03792.01,12009347,0,FALSE POSITIVE,2.723858181,133.57632,1.4313,5497.0,,0.08757798373699188
K00783.01,12020329,1,CONFIRMED,7.275040844,169.994217,7.5377,3001.0,,0.17268402874469757
K06861.01,7336754,0,FALSE POSITIVE,12.155241119,133.7671874,6.84353,85531.5,,0.09383510798215866
K02029.02,9489524,1,CONFIRMED,10.05550267,173.2234,2.951,147.7,,0.04891185835003853
K02170.01,2860114,0,FALSE POSITIVE,0.941603153,132.976171,1.1886,462.1,,0.21038587391376495
K00041.01,6521045,1,CONFIRMED,12.81590421,122.94682,6.3856,220.5,,0.08304265141487122
K01777.01,5110423,0,FALSE POSITIVE,2.685223546,133.731821,4.0632,5494.6,,0.25
K00899.01,7907423,1,CONFIRMED,7.11373257,174.32351,2.1764,807.6,,0.05099057778716087
K04408.01,10736179,0,FALSE POSITIVE,1.105095798,132.55178,2.624,141.7,,0.25
K06468.01,4908495,0,FALSE POSITIVE,1.560158562,132.368518,3.4248,240156.0,,0.25
K02891.01,10068024,0,FALSE POSITIVE,2.023126394,132.07328,1.2771,72.2,,0.10520845651626587
K01563.01,5219234,1,CONFIRMED,5.48711441,356.0773,2.93,1328.6,,0.08899638056755066
K02061.02,12061969,1,CONFIRMED,1.090011003,131.58066,1.5,174.8,,0.22935548424720764
K02292.01,7257363,0,FALSE POSITIVE,5.23340265,133.1457,3.242,242.1,,0.10324703902006149
K01943.01,7810483,1,CONFIRMED,29.92208104,146.00807,2.7716,345.3,,0.01543787494301796
K06674.01,6206751,0,FALSE POSITIVE,1.245342215,132.220019,4.40308,234086.0,,0.25
K04784.01,8940918,0,FALSE POSITIVE,1.405887031,132.01147,1.184,216.0,,0.14036215841770172
K01457.01,9643874,1,CONFIRMED,8.027681123,360.171355,3.0942,8725.4,,0.0642402172088623
K02172.01,4173026,1,CONFIRMED,10.44087398,137.97113,3.743,821.5,,0.05974914878606796
K07469.01,11662440,0,FALSE POSITIVE,13.639480425,144.531439,3.12422,81103.0,,0.03817618638277054
K00241.01,11288051,1,CONFIRMED,13.82142084,131.79237,3.985,765.2,,0.048053428530693054
K00852.01,6422070,1,CONFIRMED,3.76181843,171.90364,3.5176,510.6,,0.15584661066532135
K07149.01,9236858,0,FALSE POSITIVE,2.537081943,134.005172,4.80903,245319.0,,0.25
K07417.01,11198723,0,FALSE POSITIVE,6.840305932,137.5713643,4.32742,124933.0,,0.10543923825025558
K06348.01,3655326,0,FALSE POSITIVE,15.066491533,140.655427,6.2852,106051.0,,0.06952735781669617
K02513.01,9653622,1,CONFIRMED,19.0054098,144.15574,1.843,542.4,,0.016162065789103508
K07942.01,9529148,0,FALSE POSITIVE,25.3428696,132.6844,1.51,230.5,,0.009930472820997238
K07237.01,9848420,0,FALSE POSITIVE,7.9320191,136.4321,8.18,125.1,,0.1718772053718567
K04221.01,6364067,0,FALSE POSITIVE,5.2438982,132.6882,7.881,162.2,,0.25
K03097.02,7582689,1,CONFIRMED,6.80257947,138.0478,4.608,32.7,,0.11289834976196289
K05414.01,7700561,0,FALSE POSITIVE,1.507099289,132.09341,4.8361,1282.0,,0.25
K00636.01,5090690,0,FALSE POSITIVE,12.011661094,176.6358115,3.77516,14293.6,,0.05238187685608864
K01791.01,4144231,0,FALSE POSITIVE,22.91339043,140.64839,3.94,5407.0,,0.02865864336490631
K00520.01,8037145,1,CONFIRMED,12.75934489,170.32152,3.5889,882.1,,0.0468793660402298
K00792.01,2440757,0,FALSE POSITIVE,1.433769925,170.403536,1.8868,1976.3,,0.21932853758335114
K01428.01,11401182,1,CONFIRMED,0.927859786,133.905978,1.4279,515.3,,0.25
K07823.01,7199756,0,FALSE POSITIVE,0.566781152,131.85715,3.995,133.4,,0.25
K03672.01,9777090,0,FALSE POSITIVE,5.50817321,134.32367,3.6845,226850.0,,0.11148584634065628
K00256.01,11548140,0,FALSE POSITIVE,1.378649746,169.780113,1.2232,22462.0,,0.1478741616010666
K02701.01,5481148,0,FALSE POSITIVE,22.023514,135.18349,1.932,1670.0,,0.014620737172663212
K00853.02,6428700,1,CONFIRMED,14.49645186,143.41659,4.016,647.5,,0.04617221653461456
K03441.01,10651945,0,FALSE POSITIVE,25.366990665,138.8144224,5.9556,150581.0,,0.0391295924782753
K02437.01,5036705,1,CONFIRMED,4.14789051,135.53291,3.829,137.6,,0.15385331213474274
K03850.01,8912730,0,FALSE POSITIVE,11.3775281,132.5848,12.918,1651.3,,0.18923266232013702
K04728.01,6137779,0,FALSE POSITIVE,21.5324915,131.87749,4.156,100.5,,0.0321684405207634
K00869.03,6948054,1,CONFIRMED,17.46087931,137.26594,2.2641,812.4,,0.02161116898059845
K07675.01,3859042,0,FALSE POSITIVE,25.94947,148.9734,15.7,238.3,,0.10083699971437454
K02195.03,11401767,1,CONFIRMED,6.84978728,134.66167,4.919,139.2,,0.11968741565942764
K02250.01,5942808,1,CONFIRMED,2.935362067,136.18415,1.5043,1052.6,,0.08541251718997955
K04324.01,9910942,0,FALSE POSITIVE,8.4803326,135.8598,5.918,35.6,,0.11630833148956299
K06189.01,8957954,0,FALSE POSITIVE,2.179924994,132.1293516,4.87581,253149.0,,0.25
K01027.01,2697169,0,FALSE POSITIVE,14.71266408,366.02309,4.21,,,0.04769134148955345
K02682.01,2436378,0,FALSE POSITIVE,8.53161917,136.27763,2.9596,65744.0,,0.05781630054116249
K07466.01,11619964,0,FALSE POSITIVE,10.368552685,132.718439,4.37878,153233.0,,0.07038559019565582
K01350.01,7220322,0,FALSE POSITIVE,0.752159702,134.047229,2.3621,3425.0,,0.25
K00157.06,6541920,1,CONFIRMED,10.30401132,138.50377,4.2246,316.1,,0.06833261251449585
K02211.01,6199702,0,FALSE POSITIVE,0.805259637,132.100758,0.9779,341.8,,0.20239849388599396
K01760.01,3967760,1,CONFIRMED,5.52418625,135.62306,2.826,491.0,,0.08526142686605453
K00645.02,5374854,1,CONFIRMED,23.7832097,179.75013,7.939,256.5,,0.05563448742032051
K03763.01,3114667,0,FALSE POSITIVE,0.888584158,132.100098,2.25012,412710.0,,0.25
K00332.01,10290666,1,CONFIRMED,5.45849914,172.08857,4.0448,255.9,,0.12350159138441086
K00158.01,10555375,0,FALSE POSITIVE,5.80181368,137.57807,4.119,269.6,,0.11832506954669952
K07200.01,9597095,0,FALSE POSITIVE,2.745640575,131.707795,3.04508,45264.7,,0.18484333157539368
K02242.01,9336200,1,CONFIRMED,1.755843555,133.15509,1.9425,386.0,,0.1843843013048172
K02667.01,3654095,0,FALSE POSITIVE,1.303576682,133.0758,1.021,245.5,,0.13053828477859497
K03703.01,5652260,0,FALSE POSITIVE,4.464565251,132.311502,4.0221,74112.0,,0.15014900267124176
K05751.01,10004515,0,FALSE POSITIVE,25.26363805,139.3088062,2.72,,,0.017944103106856346
K02856.01,5688910,1,CONFIRMED,25.8730914,143.28644,5.085,694.4,,0.03275603801012039
K01050.02,5809890,1,CONFIRMED,2.853133997,133.79678,1.465,277.1,,0.08557841181755066
K06858.01,7282008,0,FALSE POSITIVE,0.56679797,131.841,4.503,72.6,,0.25
K04222.01,9183378,1,CONFIRMED,3.38557445,133.97411,1.879,121.9,,0.09250030666589737
K07485.01,11855538,0,FALSE POSITIVE,2.521265,132.848,2.69,36.5,,0.17782078683376312
K06626.01,5781192,0,FALSE POSITIVE,9.459993213,138.3433458,5.3012,237595.0,,0.09339682757854462
K00135.01,9818381,1,CONFIRMED,3.024092505,132.4168573,2.8021,7765.0,,0.1544319987297058
K05818.01,10661679,0,FALSE POSITIVE,1.23138339,131.7865,3.943,72.7,,0.25
K02798.01,6697756,1,CONFIRMED,0.916142298,132.02221,1.1555,98.5,,0.2102111577987671
K08019.01,10471243,0,FALSE POSITIVE,0.93376131,132.4342,3.747,55.6,,0.25
K02790.01,5652893,1,CONFIRMED,14.00948631,132.96947,3.399,169.9,,0.04043688625097275
K07151.01,9266285,0,FALSE POSITIVE,5.61386908,132.572901,5.07753,57385.6,,0.15074363350868225
K06685.01,6285397,0,FALSE POSITIVE,5.2438269,132.6874,8.235,128.6,,0.25
K06067.01,9411317,0,FALSE POSITIVE,8.2904597,132.24956,2.6002,173007.0,,0.05227293446660042
K03882.01,5980800,0,FALSE POSITIVE,0.828326025,132.175806,1.42721,10718.0,,0.25
K01184.01,4037164,0,FALSE POSITIVE,0.635445336,134.184037,1.8592,2547.4,,0.25
K01115.01,3116412,1,CONFIRMED,12.99204853,136.32016,6.0175,270.6,,0.07719465345144272
